2025-04-17 12:46:30,96.5,76.5
2025-04-17 12:46:35,96.7,81.9
2025-04-17 12:46:40,96.8,68.8
2025-04-17 12:46:45,96.5,70.7
2025-04-17 12:46:49,96.0,70.7
2025-04-17 12:46:54,95.8,73.8
2025-04-17 12:46:59,95.2,84.2
2025-04-17 12:47:04,96.0,65.2
2025-04-17 12:47:08,95.2,76.0
2025-04-17 12:47:13,95.8,80.2
2025-04-17 12:47:18,96.3,68.9
2025-04-17 12:47:23,96.7,70.9
2025-04-17 12:47:28,97.9,64.5
2025-04-17 12:47:32,97.3,67.5
2025-04-17 12:47:37,96.4,76.6
2025-04-17 12:47:42,97.5,72.1
2025-04-17 12:47:47,96.0,69.7
2025-04-17 12:47:51,97.7,72.0
2025-04-17 12:47:56,96.3,68.4
2025-04-17 12:48:01,96.6,69.8
2025-04-17 12:48:06,97.3,73.0
2025-04-17 12:48:11,97.0,66.0
2025-04-17 12:48:15,97.0,66.7
2025-04-17 12:48:20,96.1,77.4
2025-04-17 12:48:25,95.5,71.3
2025-04-17 12:48:30,98.2,68.3
2025-04-17 12:48:34,96.4,78.8
2025-04-17 12:48:39,95.9,69.4
2025-04-17 12:48:44,97.7,73.4
2025-04-17 12:48:49,95.6,66.2
2025-04-17 12:48:53,97.0,80.6
2025-04-17 12:48:58,95.6,70.3
2025-04-17 12:49:03,95.9,72.7
2025-04-17 12:49:08,96.4,75.3
2025-04-17 12:49:13,96.3,68.7
2025-04-17 12:49:17,95.0,72.5
2025-04-17 12:49:22,96.2,67.2
2025-04-17 12:49:27,96.6,71.3
2025-04-17 12:49:32,96.4,68.9
2025-04-17 12:49:36,97.7,73.3
2025-04-17 12:49:41,96.4,70.3
2025-04-17 12:49:46,98.3,69.9
2025-04-17 12:49:51,96.1,70.5
2025-04-17 12:49:55,96.0,72.9
2025-04-17 12:50:00,95.7,69.0
2025-04-17 12:50:05,96.5,65.9
2025-04-17 12:50:10,96.6,69.2
2025-04-17 12:50:15,95.8,68.5
2025-04-17 12:50:19,96.3,68.5
2025-04-17 12:50:24,97.0,65.1
2025-04-17 12:50:29,97.2,60.3
2025-04-17 12:50:34,96.7,80.0
2025-04-17 12:50:39,96.5,67.3
2025-04-17 12:50:43,95.5,79.0
2025-04-17 12:50:48,98.7,67.5
2025-04-17 12:50:53,95.8,73.0
2025-04-17 12:50:58,95.6,72.6
2025-04-17 12:51:02,95.6,76.0
2025-04-17 12:51:07,97.5,76.8
2025-04-17 12:51:12,97.1,65.1
2025-04-17 12:51:17,95.9,78.3
2025-04-17 12:51:21,96.1,71.7
2025-04-17 12:51:26,97.2,67.3
2025-04-17 12:51:31,94.8,78.3
2025-04-17 12:51:36,96.2,72.2
2025-04-17 12:51:40,97.9,67.8
2025-04-17 12:51:45,96.7,67.0
2025-04-17 12:51:50,95.2,68.7
2025-04-17 12:51:55,97.1,71.7
2025-04-17 12:51:59,97.1,70.7
2025-04-17 12:52:04,95.6,78.7
2025-04-17 12:52:09,97.6,65.2
2025-04-17 12:52:14,96.2,69.6
2025-04-17 12:52:19,95.4,77.2
2025-04-17 12:52:23,95.7,79.7
2025-04-17 12:52:28,96.6,72.0
2025-04-17 12:52:33,95.0,77.8
2025-04-17 12:52:38,95.4,69.1
2025-04-17 12:52:42,95.5,70.9
2025-04-17 12:52:47,97.6,71.6
2025-04-17 12:52:52,96.0,69.5
2025-04-17 12:52:57,97.6,67.2
2025-04-17 12:53:01,97.4,70.8
2025-04-17 12:53:06,96.3,72.1
2025-04-17 12:53:11,97.1,71.5
2025-04-17 12:53:16,95.8,71.0
2025-04-17 12:53:21,96.5,68.1
2025-04-17 12:53:25,95.3,66.8
2025-04-17 12:53:30,97.6,73.2
2025-04-17 12:53:35,94.6,71.9
2025-04-17 12:53:40,96.7,73.3
2025-04-17 12:53:44,95.0,73.6
2025-04-17 12:53:49,97.4,71.9
2025-04-17 12:53:54,97.8,69.3
2025-04-17 12:53:59,97.4,65.7
2025-04-17 12:54:03,95.2,70.8
2025-04-17 12:54:08,97.5,67.8
2025-04-17 12:54:13,96.7,74.4
2025-04-17 12:54:18,95.8,65.5
2025-04-17 12:54:23,99.7,66.2
2025-04-17 12:54:27,95.5,77.4
2025-04-17 12:54:32,95.9,70.2
2025-04-17 12:54:37,96.4,70.0
2025-04-17 12:54:42,96.4,72.6
2025-04-17 12:54:47,95.2,75.5
2025-04-17 12:54:52,97.6,68.6
2025-04-17 12:54:56,96.4,80.5
2025-04-17 12:55:01,96.4,76.2
2025-04-17 12:55:06,97.1,80.3
2025-04-17 12:55:11,96.0,73.6
2025-04-17 12:55:15,96.8,68.2
2025-04-17 12:55:20,95.9,73.5
2025-04-17 12:55:25,98.1,78.5
2025-04-17 12:55:30,96.1,71.5
2025-04-17 12:55:34,97.4,73.0
2025-04-17 12:55:39,98.5,72.7
2025-04-17 12:55:44,98.2,72.8
2025-04-17 12:55:49,97.0,71.4
2025-04-17 12:55:54,97.5,68.0
2025-04-17 12:55:58,96.9,76.7
2025-04-17 12:56:03,97.0,76.1
2025-04-17 12:56:08,96.3,69.8
2025-04-17 12:56:13,96.0,67.6
2025-04-17 12:56:18,100.2,60.7
2025-04-17 12:56:22,96.9,76.6
2025-04-17 12:56:27,95.6,72.0
2025-04-17 12:56:32,96.7,71.7
2025-04-17 12:56:37,97.0,64.1
2025-04-17 12:56:42,99.5,60.3
2025-04-17 12:56:46,97.2,65.2
2025-04-17 12:56:51,97.1,61.3
2025-04-17 12:56:56,96.3,74.7
2025-04-17 12:57:01,96.9,65.9
2025-04-17 12:57:05,99.6,72.9
2025-04-17 12:57:10,96.5,69.2
2025-04-17 12:57:15,96.4,69.3
2025-04-17 12:57:20,96.2,69.5
2025-04-17 12:57:24,96.1,61.0
2025-04-17 12:57:29,95.8,73.5
2025-04-17 12:57:34,99.7,78.0
2025-04-17 12:57:39,95.4,66.4
2025-04-17 12:57:43,97.3,73.0
2025-04-17 12:57:48,97.0,71.4
2025-04-17 12:57:53,97.3,66.0
2025-04-17 12:57:58,96.4,70.0
2025-04-17 12:58:02,97.7,62.9
2025-04-17 12:58:07,95.7,71.8
2025-04-17 12:58:12,97.0,76.4
2025-04-17 12:58:17,96.2,69.2
2025-04-17 12:58:22,95.8,63.7
2025-04-17 12:58:26,96.4,68.8
2025-04-17 12:58:31,96.9,72.3
2025-04-17 12:58:36,97.2,67.9
2025-04-17 12:58:40,97.1,75.3
2025-04-17 12:58:45,95.9,74.8
2025-04-17 12:58:50,96.1,72.6
2025-04-17 12:58:55,96.2,74.6
2025-04-17 12:59:00,97.6,72.9
2025-04-17 12:59:04,96.1,75.2
2025-04-17 12:59:09,98.6,70.1
2025-04-17 12:59:14,96.8,77.2
2025-04-17 12:59:19,96.7,72.3
2025-04-17 12:59:23,97.7,72.0
2025-04-17 12:59:28,96.2,66.6
2025-04-17 12:59:33,96.4,79.7
2025-04-17 12:59:38,96.7,72.5
2025-04-17 12:59:43,95.3,72.0
2025-04-17 12:59:47,97.2,71.7
2025-04-17 12:59:52,96.3,73.2
2025-04-17 12:59:57,96.5,66.1
2025-04-17 13:00:02,96.9,75.0
2025-04-17 13:00:06,96.6,75.3
2025-04-17 13:00:11,96.0,67.1
2025-04-17 13:00:16,94.9,81.3
2025-04-17 13:00:21,95.5,71.1
2025-04-17 13:00:25,95.8,73.8
2025-04-17 13:00:30,97.4,73.5
2025-04-17 13:00:35,97.8,64.8
2025-04-17 13:00:40,97.6,66.4
2025-04-17 13:00:45,95.7,77.9
2025-04-17 13:00:49,96.6,73.9
2025-04-17 13:00:54,97.9,77.2
2025-04-17 13:00:59,96.7,64.8
2025-04-17 13:01:04,97.2,69.6
2025-04-17 13:01:08,96.6,71.7
2025-04-17 13:01:13,96.8,70.7
2025-04-17 13:01:18,96.5,72.5
2025-04-17 13:01:23,97.3,74.7
2025-04-17 13:01:27,96.0,73.4
2025-04-17 13:01:32,95.0,75.8
2025-04-17 13:01:37,97.2,67.1
2025-04-17 13:01:42,96.6,70.2
2025-04-17 13:01:47,97.0,74.0
2025-04-17 13:01:51,98.0,72.8
2025-04-17 13:01:56,96.6,77.1
2025-04-17 13:02:01,95.8,72.1
2025-04-17 13:02:06,98.1,68.7
2025-04-17 13:02:11,96.7,71.9
2025-04-17 13:02:15,97.5,71.0
2025-04-17 13:02:20,96.1,69.6
2025-04-17 13:02:25,97.0,72.7
2025-04-17 13:02:30,97.3,70.9
2025-04-17 13:02:34,101.1,72.5
2025-04-17 13:02:39,96.4,76.7
2025-04-17 13:02:44,97.8,69.9
2025-04-17 13:02:49,97.1,71.9
2025-04-17 13:02:53,97.0,71.5
2025-04-17 13:02:58,96.7,79.4
2025-04-17 13:03:03,96.5,66.5
2025-04-17 13:03:08,96.4,72.2
2025-04-17 13:03:12,96.5,70.8
2025-04-17 13:03:17,97.1,70.9
2025-04-17 13:03:22,95.9,64.5
2025-04-17 13:03:27,97.2,65.5
2025-04-17 13:03:31,97.7,70.2
2025-04-17 13:03:36,96.9,70.4
2025-04-17 13:03:41,97.8,72.6
2025-04-17 13:03:46,96.7,63.3
2025-04-17 13:03:51,98.9,61.9
2025-04-17 13:03:55,97.4,75.3
2025-04-17 13:04:00,95.7,71.4
2025-04-17 13:04:05,96.0,65.3
2025-04-17 13:04:10,97.1,65.8
2025-04-17 13:04:14,97.2,72.7
2025-04-17 13:04:19,97.0,72.8
2025-04-17 13:04:24,96.8,68.4
2025-04-17 13:04:29,96.9,65.0
2025-04-17 13:04:33,97.7,63.9
2025-04-17 13:04:38,95.7,72.1
2025-04-17 13:04:43,97.1,74.7
2025-04-17 13:04:48,97.3,63.1
2025-04-17 13:04:53,97.8,74.2
2025-04-17 13:04:57,98.3,74.8
2025-04-17 13:05:02,99.0,90.8
2025-04-17 13:05:07,96.2,71.3
2025-04-17 13:05:12,97.2,65.1
2025-04-17 13:05:17,99.1,60.4
2025-04-17 13:05:21,96.8,64.9
2025-04-17 13:05:26,98.7,70.3
2025-04-17 13:05:31,99.5,68.9
2025-04-17 13:05:35,96.5,72.5
2025-04-17 13:05:40,100.6,61.6
2025-04-17 13:05:45,99.1,53.3
2025-04-17 13:05:49,97.9,64.8
2025-04-17 13:05:54,99.8,70.0
2025-04-17 13:05:59,97.0,69.2
2025-04-17 13:06:03,96.8,67.5
2025-04-17 13:06:08,96.7,78.5
2025-04-17 13:06:13,96.5,67.6
2025-04-17 13:06:17,97.3,79.7
2025-04-17 13:06:22,97.9,68.1
2025-04-17 13:06:27,97.9,75.3
2025-04-17 13:06:32,97.0,66.4
2025-04-17 13:06:36,95.4,67.7
2025-04-17 13:06:41,97.0,71.3
2025-04-17 13:06:46,97.0,71.1
2025-04-17 13:06:50,99.0,68.7
2025-04-17 13:06:55,99.1,67.3
2025-04-17 13:07:00,97.7,75.2
2025-04-17 13:07:05,97.8,61.5
